category_code,model_name,regist_country,create_dt_utc,device_id,event_type,mon_data,State,Remain_Time_H,Remain_Time_M,Initial_Time_H,Initial_Time_M,APCourse,Error,SoilLevel,SpinSpeed,WaterTemp,RinseCount,DryLevel,Reserve_Time_H,Reserve_Time_M,FreshCare,ChildLock,Steam,RemoteStart,TurboShot,InitialBit,PreState,SmartCourse,TCLCount,OPCourse,LoadLevel
201,LG_WM_KR,KR,19/11/2017 3:38,A5,WM_STATE,KAMMBRQGAAAFAAAFAAAABAAKwx4zAQcB,40,3,12,5,20,6,0,0,5,0,0,5,0,0,0,0,0,0,0,0,30,51,1,7,1
201,LG_WM_KR,KR,19/11/2017 4:06,A5,WM_STATE,MgItBRQGAAAAAAAFAAAABAALqigzAQcB,50,2,45,5,20,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,40,51,1,7,1
201,LG_WM_KR,KR,19/11/2017 4:06,A5,WM_STATE,FAItBRQGAAAAAAAFAAAABAALqjIzAQcA,20,2,45,5,20,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,50,51,1,7,0
201,LG_WM_KR,KR,19/11/2017 4:06,A5,WM_STATE,MgA3Ax4GAAAAAAAFAAAABAALqxQzAQcB,50,0,55,3,30,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,20,51,1,7,1
201,LG_WM_KR,KR,19/11/2017 5:03,A5,WM_STATE,PAAAAAAAAAAAAAAAAAAABAAP/zIzAgcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,51,2,7,0
201,LG_WM_KR,KR,19/11/2017 5:03,A5,WM_WASH_END,PAAAAAAAAAAAAAAAAAAABAAP/zIzAgcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,51,2,7,0
201,LG_WM_KR,KR,19/11/2017 8:31,A5,COMMON_WIFI_ON,BQAAAAAAAAAAAAAAAAAAAAAAADwzAgcA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,51,2,7,0
201,LG_WM_KR,KR,19/11/2017 8:37,A5,WM_WASH_BEGIN,FAAnACcBAAIEAwIAAAAAgAAAAQUzAgcA,20,0,39,0,39,1,0,2,4,3,2,0,0,0,0,0,0,0,0,0,5,51,2,7,0
201,LG_WM_KR,KR,19/11/2017 8:37,A5,WM_STATE,FAAnACcBAAIEAwIAAAAAgAAAAQUzAgcA,20,0,39,0,39,1,0,2,4,3,2,0,0,0,0,0,0,0,0,0,5,51,2,7,0
201,LG_WM_KR,KR,19/11/2017 8:38,A5,WM_STATE,FwAnACcBAAIEAwIAAAAAhAAAABQzAgcB,23,0,39,0,39,1,0,2,4,3,2,0,0,0,0,0,0,0,0,0,20,51,2,7,1
201,LG_WM_KR,KR,19/11/2017 8:52,A5,WM_STATE,HgAYACcBAAAEAAIAAAAAhAABJBczAgcB,30,0,24,0,39,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,23,51,2,7,1
201,LG_WM_KR,KR,19/11/2017 9:22,A5,WM_STATE,KAAIACcBAAAEAAAAAAAAhAABTR4zAgcB,40,0,8,0,39,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,30,51,2,7,1
201,LG_WM_KR,KR,19/11/2017 9:31,A5,WM_STATE,PAAAAAAAAAAAAAAAAAAABAABXygzAwcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,3,7,0
201,LG_WM_KR,KR,19/11/2017 9:31,A5,WM_WASH_END,PAAAAAAAAAAAAAAAAAAABAABXygzAwcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,3,7,0
201,LG_WM_KR,KR,19/11/2017 9:43,A5,COMMON_WIFI_ON,HgEBAQEBAAAEAAMAAAAAAAAAADwzAwcF,30,1,1,1,1,1,0,0,4,0,3,0,0,0,0,0,0,0,0,0,60,51,3,7,5
201,LG_WM_KR,KR,19/11/2017 9:43,A5,WM_STATE,BgEBAQEBAAAEAAMAAAAAAAAAAB4zAwcF,6,1,1,1,1,1,0,0,4,0,3,0,0,0,0,0,0,0,0,0,30,51,3,7,5
201,LG_WM_KR,KR,19/11/2017 9:43,A5,WM_WASH_BEGIN,HgEBAQEBAAAEAAMAAAAAAAAAADwzAwcF,30,1,1,1,1,1,0,0,4,0,3,0,0,0,0,0,0,0,0,0,60,51,3,7,5
201,LG_WM_KR,KR,19/11/2017 9:43,A5,WM_PAUSE,BgEBAQEBAAAEAAMAAAAAAAAAAB4zAwcF,6,1,1,1,1,1,0,0,4,0,3,0,0,0,0,0,0,0,0,0,30,51,3,7,5
201,LG_WM_KR,KR,19/11/2017 9:44,A5,WM_WASH_BEGIN,HgAaABoDAAADAAIAAAAAAAAAAAYzAwcF,30,0,26,0,26,3,0,0,3,0,2,0,0,0,0,0,0,0,0,0,6,51,3,7,5
201,LG_WM_KR,KR,19/11/2017 9:44,A5,WM_STATE,HgAaABoDAAADAAIAAAAAAAAAAAYzAwcF,30,0,26,0,26,3,0,0,3,0,2,0,0,0,0,0,0,0,0,0,6,51,3,7,5
201,LG_WM_KR,KR,19/11/2017 10:07,A5,WM_STATE,KAAJABoDAAADAAAAAAAABAAAIh4zAwcF,40,0,9,0,26,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,30,51,3,7,5
201,LG_WM_KR,KR,19/11/2017 10:16,A5,WM_STATE,PAAAAAAAAAAAAAAAAAAABAAANigzAwcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,3,7,0
201,LG_WM_KR,KR,19/11/2017 10:16,A5,WM_WASH_END,PAAAAAAAAAAAAAAAAAAABAAANigzAwcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,3,7,0
201,LG_WM_KR,KR,20/11/2017 3:51,A5,COMMON_WIFI_ON,FAErASsJAAQDAAQAAAAQBAAAADwzAwcA,20,1,43,1,43,9,0,4,3,0,4,0,0,0,0,1,0,0,0,0,60,51,3,7,0
201,LG_WM_KR,KR,20/11/2017 3:52,A5,WM_STATE,FwEqASoJAAQDAAQAAAAQBAAAABQzAwcB,23,1,42,1,42,9,0,4,3,0,4,0,0,0,0,1,0,0,0,0,20,51,3,7,1
201,LG_WM_KR,KR,20/11/2017 4:51,A5,WM_STATE,HgAoASoJAAADAAQAAAAABAAELRczAwcB,30,0,40,1,42,9,0,0,3,0,4,0,0,0,0,0,0,0,0,0,23,51,3,7,1
201,LG_WM_KR,KR,20/11/2017 5:23,A5,WM_STATE,KAAJASoJAAADAAAAAAAABAAEUh4zAwcB,40,0,9,1,42,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,30,51,3,7,1
201,LG_WM_KR,KR,20/11/2017 5:32,A5,WM_STATE,PAAAAAAAAAAAAAAAAAAABAAEYigzBAcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,4,7,0
201,LG_WM_KR,KR,20/11/2017 5:32,A5,WM_WASH_END,PAAAAAAAAAAAAAAAAAAABAAEYigzBAcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,4,7,0
201,LG_WM_KR,KR,20/11/2017 10:17,A5,COMMON_WIFI_ON,BQAAAAAAAAAAAAAAAAAAAAAAADwzBAcA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,51,4,7,0
201,LG_WM_KR,KR,20/11/2017 10:17,A5,WM_WASH_BEGIN,FAErASsJAAQDAAQAAAAQAAAAAAUzBAcA,20,1,43,1,43,9,0,4,3,0,4,0,0,0,0,1,0,0,0,0,5,51,4,7,0
201,LG_WM_KR,KR,20/11/2017 10:17,A5,WM_STATE,FAErASsJAAQDAAQAAAAQAAAAAAUzBAcA,20,1,43,1,43,9,0,4,3,0,4,0,0,0,0,1,0,0,0,0,5,51,4,7,0
201,LG_WM_KR,KR,20/11/2017 10:18,A5,WM_STATE,FwEqASoJAAQDAAQAAAAQBAAAABQzBAcB,23,1,42,1,42,9,0,4,3,0,4,0,0,0,0,1,0,0,0,0,20,51,4,7,1
201,LG_WM_KR,KR,20/11/2017 11:19,A5,WM_STATE,HgAoASoJAAADAAQAAAAABAAD+hczBAcB,30,0,40,1,42,9,0,0,3,0,4,0,0,0,0,0,0,0,0,0,23,51,4,7,1
201,LG_WM_KR,KR,20/11/2017 11:56,A5,WM_STATE,KAAJASoJAAADAAAAAAAABAAEIx4zBAcB,40,0,9,1,42,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,30,51,4,7,1
201,LG_WM_KR,KR,20/11/2017 12:04,A5,WM_STATE,PAAAAAAAAAAAAAAAAAAABAAEMygzBQcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,5,7,0
201,LG_WM_KR,KR,20/11/2017 12:04,A5,WM_WASH_END,PAAAAAAAAAAAAAAAAAAABAAEMygzBQcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,5,7,0
